project_id,uid,project_name,abstract,conclusion,achievement,certificate,certificate_level,create_at
412,447,薄壳山核桃高效育苗技术,实验分为两部分，第一节阶段“电热催芽”实验，探讨在电热法作用之下薄壳山核桃种子快速萌芽的最适温度；第二阶段为“一种两苗”相关实验，对当年生薄壳山核桃幼苗喷施不同浓度的两种激素，探讨根蘖苗繁育中激素处理的必要性及相关效应。,“电热催芽”实验中。35℃环境中薄壳山核桃种子的发芽率达到最高（94,"?	2019年3月 论文《薄壳山核桃电热法催芽技术》（第一作者）获第四届“兴农杯”课外学术作品大赛 三等奖；?	2019年4月 实用新型专利《一种薄壳山核桃种子育苗床》 申报人（审批中）；",,其他,2019/9/18 11:05
414,242,诫子学院-面向农村的素质教育机构,诫子学院是一个面向农村中小学生的素质教育机构，主要为学生提供课外素质教育的课程，附加提供作业辅导服务。旨在完善农村学生的应试以及第二课堂的教育，培养农村中小学生包括专注力、想象力、协调能力、人际交往等多方面的能力。本项目着眼于打开农村孩子的眼界和格局，所,目前在农村此类教育机构较少，但是需求很大，故有很大的发展空间,诫子学院已在廊坊市的一个农村成功举办，此项目也荣获第四届河北省互联网大赛省级铜奖,public/img/stu/242/project/242_56aee07c.jpeg,省市级,2019/9/18 11:16
415,542,高压电网监测卫士,高压电网监测卫士具有研发成本低，研发周期短，扩展能力强，可视化程度高，数据监测准确等优点具有广阔的应用前景。在高压电网温度监测中，准确性、实时性、网络性是最为重要的性能参数，已逐渐成为国内外研究的热点，具有重要的研究意义和迫切的市场需求。 ,根据产品本身的特点、现有生产能力以及产品服务流程，构建营销战略。,在这期间里，我们每天熬夜至深夜，钻研探讨项目，查找进步空间。我从国家政策、行业形势、现状弊端、市场需求等等方面做了详细的了解，根据产品本身找出了销售的最佳渠道方式，提出了不同阶段的营销策略。通过集体合作和创新探索，项目荣获了国家铜奖，大家的努力得到了证明,public/img/stu/542/project/542_4691a345.jpeg,国家级,2019/9/18 11:44
418,542,秦巴筑梦，守望药魂—应用辰奇素的中草药种植及销售,项目通过对草本研发的绿色农药辰奇素的研究和推广，在明显提升中草药的品质、达到无农药残留的标准的同时，为贫困地区中草药种植户提供技术指导和销售渠道，增加就业渠道从而实现脱贫，助力国家中草药种植扶贫行动计划和两个百年目标计划，传承中华传统文化。,利用现有资源和所学知识，专注于国家扶贫攻坚、中草药种植扶贫计划,与陕西省乾隆高科有限公司董事长合作，创造了应用辰奇素的中草药种植及销售扶贫项目，应用健康、安全、无污染的绿色农药帮助集中连片贫困地区的农民脱贫，助力国家实现全面小康的伟大目标，得到了学校和企业的大力支持，也得到了陕西省乾隆高科有限公司的特许授权，被学校作,public/img/stu/542/project/542_c295d386.jpeg,其他,2019/9/18 11:49
420,547,人民币国际化的主要影响因素及对策研究,对人民币国际化的现状及影响因素进行初步探究，为加快人民币国际化进程建言献策。,离岸人民币债券市场的发展对人民币国际化具有一定的促进作业。,发表题目为《离岸人民币债券市场的发展对人民币国际化的影响》、《“一带一路”建设对人民币国际化的冲击研究》的学术论文两篇,public/img/stu/547/project/547_f157e61c.jpeg,其他,2019/9/18 12:04
421,529,数据课栈短视频视阈下大数据普“慧”新模式探索研究,该项目为大学生创新创业训练项目，借助抖音等短视频平台，构建数据科普新模式，通过分析受众类型，以多种形式将数据科学、统计学等资源快速、及时地送达到大众手中，共享数据科普，并提出激发新媒体背景下科普模式构建的新对策。,项目已立项，未结项，目前结论为通过短视频平台推动知识传播覆盖面广,已建立抖音号，定期发送视频，将有趣味性的动态知识传递到大众手中，已获数百次点赞量，目前发布视频7个。,,省市级,2019/9/18 12:05
422,451,蜕变日志—人才造就方案,当前国家鼓励大学生创新创业，项目组从创业项目的现状出发，通过实地调研，，了解了即将走入职场的大学生和职场新人对该类创业项目的需求迫切。该类创业项目的创业方案的可行性研究具有一定的现实指导意义。论文阐述了大学生创新创业项目“蜕变日志创业方案”的需求现状。,素人改造行业是一个延展性强，发展十分迅速的行业。,大创项目《蜕变日志—人才造就方案》市级立项并结项,public/img/stu/451/project/451_93257248.jpeg,省市级,2019/9/18 12:23
423,312,《光肩星天牛不同寄主抗性初探》,对延吉市区阔叶乔木光肩星天牛为害症状进行调查,光肩星天牛羽化孔的大小与抗性顺序不完全一致,发表论文,public/img/stu/312/project/312_bb4ffc54.jpeg,省市级,2019/9/18 12:26
424,451,《大学生创业项目创业方案可行性研究》,介绍了“蜕变日志—人才造就方案”的内容及特点，探讨了项目实施的必要性与可行性，以及项目实施中可能存在的问题和解决方法,应届毕业生追求健康，美丽的时尚生活，更多人希望提升自己生活品质。,论文《大学生创业项目创业方案可行性研究》在《现代商业》发表,public/img/stu/451/project/451_ad3b4650.jpeg,省市级,2019/9/18 12:27
425,312,《长春菜市场中26种蔬菜硝酸盐含量测定》,采用离子色谱法对长春市6类26种蔬菜进行硝酸盐测定,蔬菜中硝酸盐污染较严重，有关部门应该引起重视,发表论文,public/img/stu/312/project/312_563fc126.jpeg,省市级,2019/9/18 12:30
426,551,基于用户体验的国家级风景名胜区建设评价,国家级风景名胜区是生态旅游目的地的主要载体，如何顺应趋势进行旅游推广成为其发展的焦点问题。网站建设是景区与游客信息沟通的重要渠道，是开展网络品牌建设的基础工具，为景区营销提供了一条新的路径。本文基于用户体验视角，对国家级风景名胜区官方网站进行评估分析。,总体而言，名胜区官网对于信息的提供较为重视。,《世界林业研究》（核心期刊）审稿中,public/img/stu/551/project/551_38399feb.png,国家级,2019/9/18 12:34
429,559,铁氧体及杂多酸协同微波强化处理典型抗生素,随着抗生素使用量的不断增长，抗生素带来了不可忽视的环境问题。抗生素废水现行主要处理方法为稀释或 物化预处理或强化催化水解预处理加上生物处理。本项目使用酸和微波吸能材料协同处理抗生素废水进行此项目的研究。,该项目还在实验中。,该项目还在实验中，预计发表论文一篇。,,国家级,2019/9/18 12:49
430,551,《整体增速 938%，蓝河如何掘金千亿绵羊奶市场》,该案例对探讨本土企业寻找全球资源、 适应异国文化、升级产业链等方面都有借鉴意义。,通过走出去和引进来， 蓝河获得优质的绵羊奶产业资源。,中国管理案例中心 审稿中,public/img/stu/551/project/551_48c6e7be.png,其他,2019/9/18 12:57
431,551,四年入驻超 400 个高校， 近邻宝：校园快递的价值创造, 本案例通过描述近邻宝通过建立一站式物流运营系统，设置智能快递箱等手段提升校园末端物流效能。, 其立足于价值创造，所搭建的校园物流中心规范校园秩序，美化校园。,中国管理案例中心 审稿中,public/img/stu/551/project/551_ea80a715.png,其他,2019/9/18 1:00
432,529,“三下乡”大学生社会实践活动,以“三下乡”大学生社会实践活动为平台，在山西省吕梁市兴县开展调研活动，通过发放问卷、深度访谈等形式，深入群众，了解民情，为精准扶贫及美丽乡村建设助力。,吕梁市兴县各镇之间发展不平衡，在环境建设、党政建设等方面有待改进,完成《大美兴县，美丽乡村建设在路上》调研报告，同时，我撰写的《山西财经大学学子三下乡，助力振兴谋发展》一文，在中青校园上发表；小组成员共同完成的《美丽乡村建设评价指标体系构建及应用》先后获得“山财挑战杯”特等奖和“兴晋挑战杯”山西省一等奖。,public/img/stu/529/project/529_2a6a0489.jpeg,其他,2019/9/18 1:04
433,529,太原市六城区公共服务领域调查项目,2018年8月，参与山西省消费者协会在太原市六城区开展的公共服务领域调查项目，主要负责发放问卷、整理数据的工作。,部分小区在公共服务领域存在缴费不方便等问题。,形成调研报告,,其他,2019/9/18 1:10
434,529,“菜篮子工程”满意度状况调查,2019年4月，参与在山西省长治市展开的“菜篮子工程”满意度状况调查，主要负责发放问卷、录入数据，并担任小组长完成上党区调研报告的撰写。,上党区应做好对食品质量方面的监督，建立和完善信息网络平台。,形成调研报告,,其他,2019/9/18 1:13
436,564,“大学生创新创业训练计划”项目,《第五方物流公司的模拟构建及运营—尚途物流咨询培训公司》,根据模拟构建公司运营，制定出第五方物流公司的初步运营策略,该项目实现了创新，其中首次将模拟公司运营引入第五方物流研究，并发表了两篇相关论文，获得国家级结项。,public/img/stu/564/project/564_4f9378e2.jpeg,国家级,2019/9/18 1:35
437,564,“创青春”大学生创业大赛,作品《黑色纸基地膜》，主要是通过分析研发制作出符合市场需求并且满足绿色环保理念的一种地膜产品。,该产品的研发符合绿色环保的需求，有一定的实用性。,通过对市场当前情况的分析以及财务预算分析，初步制定出项目产品研发计划。,public/img/stu/564/project/564_a528cfb8.jpeg,其他,2019/9/18 1:44
438,575,紫盾科技-防水插排,我们所研制的插排防水；即使将插座完全浸泡于水中也不会短路或触电，可实现在水中插拔的情况。因为全封闭结构带电接触点在内部，所以外部插拔过程中插脚全在插孔内，不会碰到带电却露在外面的插脚；防止儿童使用导电物插入插孔触电，防止导体进入插孔短路。,我们的插排可以实现IP68级,获得多个学术性比赛奖项,,省市级,2019/9/18 1:44
