project_id,uid,project_name,abstract,conclusion,achievement,certificate,certificate_level,,,,,,,,,
276,303,不同养分对巫山黄栌内生细菌的影响    ,本实验旨在通过控制巫山地区黄栌生长的不同养分条件(土壤中不同N，P，K浓度），对黄栌生长状况进行测定（叶色呈色，光合速率，株高，健康情况等），并从黄栌叶片中分离鉴定出其内生细菌，对其微生物群落多样性进行分析，进一步探究各种不同的养分对黄栌内生细菌的影响，结合各类细菌对黄栌生长的影响从而筛选出黄栌生长的最佳养分配比，并且进一步利用这些内生细菌菌种的生物学功能为黄栌生长健康与病害防治奠定基础。并将研究成果应用到巫山景区黄栌的培育中，为黄栌生长条件研究提供技术支持。,暂无,暂无,,,,,,,,,,,
277,149,社会主义新农村生态环境建设问题研究,   选取河北省具有代表性的农民作为调查样本，运用调查问卷法、访谈法和试点调查法对社会主义新农村建设的现状和现状和新农村建设中农民需求进行深入分析。,对新农村生态环境建设的一些背景，意义等探讨分析，结合当下我国在城镇一体化发展中出现的环境问题进行现状和原因分析，并提出意见。,调研报告书,1537335183,省市级,,,,,,,,,
278,149,美女樱引种及花粉特性研究,对美女樱的播种繁殖及花粉特性进行研究，为丰富栽培管理技术及育种提供一定实践经验。,,核心论文《4种美女樱染色体核型分析》,,,,,,,,,,,
279,247,社会调研课题,《依法治国背景下高校学生法律意识调查及对策研究--以河北经贸大学为例》,,2016年河北省大学生“调研河北”社会调查活动三等奖,1537337169,省市级,,,,,,,,,
281,247,社会调研课题二,《高校性教育与恋爱价值观课程体系建设的调研报告》,,2018年河北省大学生“调研河北”社会调查活动中立项,,省市级,,,,,,,,,
282,247,河北省第六届外销员技能大赛,河北省第六届“贸促杯”外销员技能大赛三等奖,,河北省第六届“贸促杯”外销员技能大赛三等奖,1537337413,省市级,,,,,,,,,
283,247,大学生创业大赛,第七届全国大学生电子商务“创新、创意及创业”挑战赛省赛三等奖,,第七届全国大学生电子商务“创新、创意及创业”挑战赛省赛三等奖,1537337477,省市级,,,,,,,,,
285,561,“云游 VR+”旅行平台,本项目“云游VR+”基于微信便捷的功能，再结合国家不断支持VR产业发展，旅游业蓬勃发展的态势，将VR技术与旅游业结合起来，打破时间和空间的限制，人们可以在虚拟环境中，“实地考察”旅游目的地，获得前所未有的身临其境的“预体验”，大大提升了人们的旅游体验，解决的部分旅游信息不对称的问题。,中国旅游经济正从大众旅游初级阶段向中高级阶段演化。在信息全面爆炸时代下，信息消费红利持续释放，居民对高科技智能产品消费意愿强烈。,我们对项目进行实地操作。在微信公众号平台上用优质的内容吸引客户的关注；争取第三方平台的数据支持，深挖旅游大数据；建立多个分发渠道吸引流量。,1537338413,国家级,,,,,,,,,
287,562,室内色彩搭配APP,这是在第二届“互联网+”比赛中做的一个项目，关于把色彩的搭配和互联网相结合，是设计师可以更方便、便捷地判断出户主的颜色喜好。,暂无,获得校赛优秀奖,1537338979,,,,,,,,,,
288,562,植物丹宁木材染色研究,这是我在大二的时候，和一位老师做的课题，是用从一些有色植物中提取的丹宁，通过调整各项系数指标，使植物丹宁染色到木材上；当时是想做出一中天然、无污染的染色木材，而且也可以将速生木充分地利用。,植物丹宁可以染色木材，但染色效果不是很好，需要进一步研究,正在申请一个关于这方面的专利,,,,,,,,,,,
289,409,基于传递函数法的木结构墙体隔声特性研究,基于传递函数法测量八种不同墙体结构的隔声量，分析比较其在不同频率段的隔声效果，得出隔声性能好且性价比较高的墙体结构。,依据传递函数法测试原理，测量八种典型墙体结构的隔声量，总结八种墙体结构隔声性能的影响因素，得到其影响变化规律。,正在撰写《基于传递函数法的隔声性能研究进展》,,,,,,,,,,,
292,409,外观专利,休闲高凳，木屋，折叠茶台,,已获外观专利3项,,,,,,,,,,,
293,543,新媒体下城市轨道交通导示系统设计模式分析,对于地下空间的认知，在封闭且缺乏参照物的情况下，人们渴望获得与地面有关的参照物或视觉形象来识别和感知空间。利用新媒体技术和互联思维，以地域文化符号的动静模型为主线，创意+创异=创新的城市轨道交通导示系统，不仅能帮助人们建立地铁网络中的记忆点和参照物，而且可产生定位、识别、引导等一系列功能。本项目推陈出的导示系统，通过智能手机和其他无线终端，可让人愉悦地体验穿越迷宫一样的地下长廊时带来的无限乐趣和方便。,用新媒体技术、地域文化符号的模型、创意+创异=创新的城市轨道交通导示系统，帮助人们建立地铁网络的记忆点，可产生定位、识别等功能。,论文《无言的服务，无声的指导——西安地铁空间公共艺术研究》，已于2018年8月在郑州大学美术协会主办的《美与时代》学术期刊上发表,1537340383,省市级,,,,,,,,,
294,272,第九届海南省创业大赛优秀奖,2108年第九届海南省创业大赛儋州区优秀奖,推动海南猴岛建设，发展当地旅游业，推动民宿创新发展,项目建设基金,1537340964,省市级,,,,,,,,,
295,272,以第一作者身份在《现代园艺》发表文章,在《现代园艺》期刊上发表了“提升生态风景园林施工技术的有效途径”一文。,探讨了提升生态风景园林施工技术的有效途径，以期为推动我国生态风景园林领域健康发展提供有效参考。,论文,1537341184,省市级,,,,,,,,,
296,256,北京林业大学大学生创新创业训练项目,研究以我国部分中小物业服务企业为样本，通过实地考察研究，了解众多中小物业企业的资质等级状况，各自产生和发展的历史背景以及其所有制情况，从而明确中小物业企业当前的发展现状，进一步对其存在得问题进行剖析；以企业的视角看待物业行业所处的社会环境、法制环境、市场环境和信用环境，对行业整体发展环境进行判断，提出特定的发展环境之下中小物业企业的改进建议；通过借鉴国内外物业企业的先进的发展模式与成功经验，结合我国的实际情况，为我国中小物业服务企业的整体发展提供建设性意见，更好地促进中小企业生存发展以及转型升级。,中小物业管理企业必须认真分析目前的发展现状和发展环境，找到自己的竞争优势，扬长避短，找到自己的定位和发展路径才能做大做强。,2017-2018年，参加北京林业大学大学生创新创业训练项目《中国中小物业管理企业发展现状与发展环境研究》，已结题。2018-04-13，在《价值工程》期刊发表论文《我国物业管理企业发展现状分析》，并撰写研究报告一篇。,,,,,,,,,,,
297,585,国家级大学生创新项目,内蒙古阿拉善荒漠沙蜥春秋季生境选择差异研究,,目前以第三作者投稿《生态学报》，正处审稿阶段。,,,,,,,,,,,
298,543,第九届全国大学生广告创意大赛爱华仕产品,通过对产品特有的性能了解，运用对比、夸张等手法，将产品功能放大，给人强烈的视觉冲击,运用特有的艺术手法将爱华仕箱包防水、抗压、轻便的特点放大化，增加卖点,陕西赛区优秀奖,1537344886,省市级,,,,,,,,,
299,543,校园咖啡馆建筑设计,在开放式校园内建造一个咖啡馆，项目地位于一个棋盘式广场内，我们利用这一特点将建筑比作棋盘上的棋子进行设计。,此建筑很好的融入周围环境，并为学生和其他人员提供了一个休闲娱乐的场所,第二届“国青杯”全国高校艺术与设计作品展评二等奖,1537345932,国家级,,,,,,,,,
300,622,2017北京信息科技大学大创项目,在国内期刊《参花》发表了名为《功能对等理论下英文歌曲中译的研究》的论文一篇，实现了预期的成果目标。在研究的过程中，进行了大量的材料筛选工作，选出最具代表性的Ke$ha的专辑《animal》进行了细致的分析。,通过研究，对奈达的翻译理论有更好的了解，并进行实际应用来解决现存的问题。,论文一篇：《功能对等理论下英文歌曲中译研究—以专辑Animal为例》发表于参花杂志2018年二月号,,,,,,,,,,,
301,543,“绿色回归”——矿区修复景观设计,此项目位于陕西省秦岭太白山脉，由于当地采矿业发展，产生了很多废弃矿，导致当地环境趋于恶化，为此我们提出了修复矿区的景观设计方案，为修复其他矿区提出有效建议,矿区修复不仅要进行土壤恢复、植被恢复、以及水域净化，还要具有宣传和警示作用，要让人参与进去，共同维护,论文《太白矿区湿地生态修复方法探究》定于 2019年1月在《现代园艺》登刊,,,,,,,,,,,
303,543,传统工艺复兴视角下乡村景观设计,作为未来的景观设计师对乡村规划的可持续发展的长久性思考，对于中国乡村的发展从不同的角度给与了新的发展维度，针对当地的地区文化、经济模式、社会结构进行综合考虑的设计，对未来的碗窑村在历史文化传承、产业转换、人口回归等方面进行整体规划设计。,对于古村落复兴，要将环境、产业、文化结合起来，进行综合的设计，使其成为一个整体。,2018“园冶杯”大学生国际竞赛课程设计类作品荣誉奖http://www.chla.com.cn/htm/2018/0915/269413.html,1537349763,国家级,,,,,,,,,
