,i,project,label
2456,276.0,西藏药用观赏植物收集与利用发表论文四篇通过相应的培育技术，获得西藏红豆杉上百株，获得锐齿凤仙花上百株，获得多肉植物石莲上百株，获得多蕊金丝桃几十株，获得藏波罗花上百株，获得岩白菜上百株，获得西藏鹿蹄草上百株，获得黄花木上百株，获得鬼吹箫上千株，等省市级,1.0
2457,276.0,喜马拉雅特有植物鬼吹箫的培育及优良单株筛选发表论文一篇，即Study on the Cutting Propagation Technique of Himalayan Leycesteria formosa Wall.Twigs申请发明型专利一项，即一种提高风吹箫（鬼吹箫）扦插育苗成活率的方法技术，第二发明人培育鬼吹箫扦插苗上千株，已应用到学校园林绿化中省市级,1.0
2458,276.0,西藏自治区园林特色专业建设举行一届西藏大学农牧学院园林作品展省市级,1.0
2459,276.0,西藏药用观赏植物收集与利用发表论文四篇通过相应的培育技术，获得西藏红豆杉上百株，获得锐齿凤仙花上百株，获得多肉植物石莲上百株，获得多蕊金丝桃几十株，获得藏波罗花上百株，获得岩白菜上百株，获得西藏鹿蹄草上百株，获得黄花木上百株，获得鬼吹箫上千株，等省市级,1.0
2460,276.0,喜马拉雅特有植物鬼吹箫的培育及优良单株筛选发表论文一篇，即Study on the Cutting Propagation Technique of Himalayan Leycesteria formosa Wall.Twigs申请发明型专利一项，即一种提高风吹箫（鬼吹箫）扦插育苗成活率的方法技术，第二发明人培育鬼吹箫扦插苗上千株，已应用到学校园林绿化中省市级,1.0
2461,276.0,西藏自治区园林特色专业建设举行一届西藏大学农牧学院园林作品展省市级,1.0
2462,276.0,西藏药用观赏植物收集与利用发表论文四篇通过相应的培育技术，获得西藏红豆杉上百株，获得锐齿凤仙花上百株，获得多肉植物石莲上百株，获得多蕊金丝桃几十株，获得藏波罗花上百株，获得岩白菜上百株，获得西藏鹿蹄草上百株，获得黄花木上百株，获得鬼吹箫上千株，等省市级,1.0
2463,276.0,喜马拉雅特有植物鬼吹箫的培育及优良单株筛选发表论文一篇，即Study on the Cutting Propagation Technique of Himalayan Leycesteria formosa Wall.Twigs申请发明型专利一项，即一种提高风吹箫（鬼吹箫）扦插育苗成活率的方法技术，第二发明人培育鬼吹箫扦插苗上千株，已应用到学校园林绿化中省市级,1.0
2464,276.0,西藏自治区园林特色专业建设举行一届西藏大学农牧学院园林作品展省市级,1.0
2465,276.0,西藏药用观赏植物收集与利用发表论文四篇通过相应的培育技术，获得西藏红豆杉上百株，获得锐齿凤仙花上百株，获得多肉植物石莲上百株，获得多蕊金丝桃几十株，获得藏波罗花上百株，获得岩白菜上百株，获得西藏鹿蹄草上百株，获得黄花木上百株，获得鬼吹箫上千株，等省市级,1.0
2466,277.0,000,0.0
2467,278.0,000,0.0
2468,279.0,000,0.0
2469,279.0,000,0.0
2470,279.0,000,0.0
2471,279.0,000,0.0
2472,279.0,000,0.0
2473,279.0,000,0.0
2474,279.0,000,0.0
2475,279.0,000,0.0
2476,279.0,000,0.0
2477,279.0,000,0.0
2478,279.0,000,0.0
2479,279.0,000,0.0
2480,279.0,000,0.0
2481,280.0,基于室内环境实用景观小场景设计通过调研以发表论文的形式从理论上论述室内小型景观的功能性以及在不同空间中的不同布局所起到的不同作用。以手绘的方式表达出在不同空间内小型实用绿植景观等不同的布局与规划所产生的不同效果。其他,0.0
2482,280.0,基于室内环境实用景观小场景设计2通过调研以发表论文的形式从理论上论述室内小型景观的功能性以及在不同空间中的不同布局所起到的不同作用。以手绘的方式表达出在不同空间内小型实用绿植景观等不同的布局与规划所产生的不同效果。省市级,0.0
2483,280.0,基于室内环境实用景观小场景设计通过调研以发表论文的形式从理论上论述室内小型景观的功能性以及在不同空间中的不同布局所起到的不同作用。以手绘的方式表达出在不同空间内小型实用绿植景观等不同的布局与规划所产生的不同效果。其他,0.0
2484,280.0,基于室内环境实用景观小场景设计2通过调研以发表论文的形式从理论上论述室内小型景观的功能性以及在不同空间中的不同布局所起到的不同作用。以手绘的方式表达出在不同空间内小型实用绿植景观等不同的布局与规划所产生的不同效果。省市级,0.0
2485,280.0,基于室内环境实用景观小场景设计通过调研以发表论文的形式从理论上论述室内小型景观的功能性以及在不同空间中的不同布局所起到的不同作用。以手绘的方式表达出在不同空间内小型实用绿植景观等不同的布局与规划所产生的不同效果。其他,0.0
2486,280.0,基于室内环境实用景观小场景设计2通过调研以发表论文的形式从理论上论述室内小型景观的功能性以及在不同空间中的不同布局所起到的不同作用。以手绘的方式表达出在不同空间内小型实用绿植景观等不同的布局与规划所产生的不同效果。省市级,0.0
2487,281.0,我国主要林区林地立地质量和生产力评价研究通过优化求解得到基准年龄时蓄积连年生长量最大值，形成各生长过程组蓄积潜在生产力表。省市级,1.0
2488,281.0,余生有榆获得第四届河北省“互联网+”大学生创新创业大赛省铜奖省市级,1.0
2489,281.0,我国主要林区林地立地质量和生产力评价研究通过优化求解得到基准年龄时蓄积连年生长量最大值，形成各生长过程组蓄积潜在生产力表。省市级,1.0
2490,281.0,余生有榆获得第四届河北省“互联网+”大学生创新创业大赛省铜奖省市级,1.0
2491,282.0,拟南芥隐花色素CRY2对生物钟蛋白PRR5稳定性的影响暂无省市级,0.0
2492,282.0,SCI00,0.0
2493,282.0,拟南芥隐花色素CRY2对生物钟蛋白PRR5稳定性的影响暂无省市级,0.0
2494,282.0,SCI00,0.0
2495,282.0,拟南芥隐花色素CRY2对生物钟蛋白PRR5稳定性的影响暂无省市级,0.0
2496,282.0,SCI00,0.0
2497,282.0,拟南芥隐花色素CRY2对生物钟蛋白PRR5稳定性的影响暂无省市级,0.0
2498,282.0,SCI00,0.0
2499,282.0,拟南芥隐花色素CRY2对生物钟蛋白PRR5稳定性的影响暂无省市级,0.0
2500,282.0,SCI00,0.0
2501,282.0,拟南芥隐花色素CRY2对生物钟蛋白PRR5稳定性的影响暂无省市级,0.0
2502,282.0,SCI00,0.0
2503,282.0,拟南芥隐花色素CRY2对生物钟蛋白PRR5稳定性的影响暂无省市级,0.0
2504,282.0,SCI00,0.0
2505,282.0,拟南芥隐花色素CRY2对生物钟蛋白PRR5稳定性的影响暂无省市级,0.0
2506,282.0,SCI00,0.0
2507,282.0,拟南芥隐花色素CRY2对生物钟蛋白PRR5稳定性的影响暂无省市级,0.0
2508,282.0,SCI00,0.0
2509,283.0,呼和浩特居民节能减排行为及潜力社会调查参加了校级大学生创新实验计划项目其他,0.0
2510,283.0,防爆壶塞发表实用新型专利其他,0.0
2511,283.0,呼和浩特居民节能减排行为及潜力社会调查参加了校级大学生创新实验计划项目其他,0.0
2512,283.0,防爆壶塞发表实用新型专利其他,0.0
2513,283.0,呼和浩特居民节能减排行为及潜力社会调查参加了校级大学生创新实验计划项目其他,0.0
2514,283.0,防爆壶塞发表实用新型专利其他,0.0
2515,283.0,呼和浩特居民节能减排行为及潜力社会调查参加了校级大学生创新实验计划项目其他,0.0
2516,283.0,防爆壶塞发表实用新型专利其他,0.0
2517,283.0,呼和浩特居民节能减排行为及潜力社会调查参加了校级大学生创新实验计划项目其他,0.0
2518,283.0,防爆壶塞发表实用新型专利其他,0.0
2519,283.0,呼和浩特居民节能减排行为及潜力社会调查参加了校级大学生创新实验计划项目其他,0.0
2520,283.0,防爆壶塞发表实用新型专利其他,0.0
2521,283.0,呼和浩特居民节能减排行为及潜力社会调查参加了校级大学生创新实验计划项目其他,0.0
2522,283.0,防爆壶塞发表实用新型专利其他,0.0
2523,283.0,呼和浩特居民节能减排行为及潜力社会调查参加了校级大学生创新实验计划项目其他,0.0
2524,283.0,防爆壶塞发表实用新型专利其他,0.0
2525,284.0,000,0.0
2526,285.0,《智汇滇越，忆乡为媒—以滇越铁路云南段为例》立项，完成文献梳理，完成昆明—河口调研并撰写报告，提出昆明段改造策略，撰写相关论文，中期检查评优。省市级,0.0
2527,285.0,《基于SD法探究铁路织补理论对城市的综合影响》完成论文（8000字）省市级,0.0
2528,285.0,《普洱城市文化形象研究》完成普洱市及九县县徽设计和文字撰写，待出版。省市级,0.0
2529,285.0,《构成设计在中国传统文化产品设计中的应用》完成文献整理，设计茶果形式30余个，并取得市场的一定认可。省市级,0.0
2530,285.0,《垂直生长·深圳—南头古城更新设计》绘制图纸，编写设计说明文本省市级,0.0
2531,285.0,《城市引力—柳梢堰城市公园生态修复设计》绘制图纸，编写设计说明文本省市级,0.0
2532,285.0,《智汇滇越，忆乡为媒—以滇越铁路云南段为例》立项，完成文献梳理，完成昆明—河口调研并撰写报告，提出昆明段改造策略，撰写相关论文，中期检查评优。省市级,0.0
2533,285.0,《基于SD法探究铁路织补理论对城市的综合影响》完成论文（8000字）省市级,0.0
2534,285.0,《普洱城市文化形象研究》完成普洱市及九县县徽设计和文字撰写，待出版。省市级,0.0
2535,285.0,《构成设计在中国传统文化产品设计中的应用》完成文献整理，设计茶果形式30余个，并取得市场的一定认可。省市级,0.0
2536,285.0,《垂直生长·深圳—南头古城更新设计》绘制图纸，编写设计说明文本省市级,0.0
2537,285.0,《城市引力—柳梢堰城市公园生态修复设计》绘制图纸，编写设计说明文本省市级,0.0
2538,285.0,《智汇滇越，忆乡为媒—以滇越铁路云南段为例》立项，完成文献梳理，完成昆明—河口调研并撰写报告，提出昆明段改造策略，撰写相关论文，中期检查评优。省市级,0.0
2539,285.0,《基于SD法探究铁路织补理论对城市的综合影响》完成论文（8000字）省市级,0.0
2540,285.0,《普洱城市文化形象研究》完成普洱市及九县县徽设计和文字撰写，待出版。省市级,0.0
2541,285.0,《构成设计在中国传统文化产品设计中的应用》完成文献整理，设计茶果形式30余个，并取得市场的一定认可。省市级,0.0
2542,285.0,《垂直生长·深圳—南头古城更新设计》绘制图纸，编写设计说明文本省市级,0.0
2543,285.0,《城市引力—柳梢堰城市公园生态修复设计》绘制图纸，编写设计说明文本省市级,0.0
2544,285.0,《智汇滇越，忆乡为媒—以滇越铁路云南段为例》立项，完成文献梳理，完成昆明—河口调研并撰写报告，提出昆明段改造策略，撰写相关论文，中期检查评优。省市级,0.0
