honour_id,uid,honour_name,specificdesc,certificate,certificate_level,honour_at,create_at
1414,392,植物研究所优秀志愿者,2017-2018年度 江苏省中国科学院植物研究所 优秀志愿者,public/img/stu/392/honour/392_bde9679a.jpeg,省市级,Sep-18,2019/9/17 9:18
1415,414,初级会计职称,,public/img/stu/414/honour/414_564e805a.jpeg,其他,May-18,2019/9/17 9:18
1416,392,校优秀志愿者,2017年 南京农业大学 优秀志愿者,public/img/stu/392/honour/392_f66c6a95.jpeg,校级,Dec-17,2019/9/17 9:19
1417,392,院优秀志愿者,2018年度 南京农业大学园艺学院 优秀志愿者,public/img/stu/392/honour/392_416a012c.jpeg,院级,Dec-18,2019/9/17 9:19
1418,387,农科知识竞赛一等奖,第四届“兴农杯”,,校级,Jul-17,2019/9/17 9:20
1419,263,暑期社会实践先进个人,2017年河北经贸大学暑期社会实践先进个人,public/img/stu/263/honour/263_323dee1b.png,校级,Oct-17,2019/9/17 9:20
1421,361,优秀营员,在2019年北京林业大学心理学系暑期研讨会中表现优异，被评为优异学员,public/img/stu/361/honour/361_3bc42543.jpeg,校级,Jul-19,2019/9/17 9:20
1422,387,“互联网+”三等奖,大学生创新创业大赛初赛,,院级,Jun-17,2019/9/17 9:21
1423,263,征文比赛二等奖,“中华魂”（辉煌与梦想）主题教育活动征文比赛二等奖,public/img/stu/263/honour/263_5b30cdad.png,校级,Dec-17,2019/9/17 9:22
1425,263,一等奖学金,2017-2018学年第一学期一等奖学金,public/img/stu/263/honour/263_8d288f25.png,校级,Apr-18,2019/9/17 9:24
1426,361,调研河北省级二等奖,为探究农村婚姻市场背景下青年婚姻稳定性影响因素，在河北省农村地区对20-30岁的已婚女性进行问卷调查，问卷涉及影响婚姻稳定性的认知要素（配偶替代意识、互动博弈、互动博弈满意度）和情感要素（情感交换、情感依赖），发现了影响农村年轻女性婚姻稳定性的核心路径。,public/img/stu/361/honour/361_168908c2.jpeg,省市级,Aug-19,2019/9/17 9:24
1427,387,十九大知识竞赛二等奖,,,校级,Nov-17,2019/9/17 9:25
1428,387,十九大知识竞赛三等奖,,,校级,Nov-17,2019/9/17 9:25
1429,263,创新创业单项奖,2017-2018学年公共管理学院本科生综合评奖“创新创业单项奖”,public/img/stu/263/honour/263_839f890d.png,院级,Apr-18,2019/9/17 9:26
1430,387,优秀共青团员,,,校级,Apr-18,2019/9/17 9:27
1431,263,优秀团员,2017-2018学年优秀团员,public/img/stu/263/honour/263_a122ea23.png,校级,May-18,2019/9/17 9:28
1432,387,征文比赛二等奖,“两节”系列活动之“回忆母校”,,校级,Jul-18,2019/9/17 9:29
1441,433,优秀学生干部,,,校级,Sep-17,2019/9/17 4:54
1442,412,省运会健美操第四名,江苏省四年一次的大学生省级运动会，在此获得健美操比赛第四门，并在省级啦啦操锦标赛获一等奖,public/img/stu/412/honour/412_1a731f26.jpeg,省市级,Nov-17,2019/9/18 12:31
1443,437,山东省企管信息化竞赛,第十届山东省大学生科技节企业管理信息化竞赛（省级二等奖），山东省科学技术协会、山东省教育厅、共青团山东省委、山东省发展和改革委员会、山东省经济和信息化委员会、山东省人力资源和社会保障厅。,public/img/stu/437/honour/437_c942d27c.jpeg,省市级,Oct-18,2019/9/18 12:46
1444,437,大学生三下乡省级优秀,山东省大学生“三下乡?千村行动”共青团助力扶贫专项行动志愿证书，山东省委宣传部、山东省精神文明办、共青团山东省委、山东省教育厅、山东省学生联合会。,public/img/stu/437/honour/437_78f062f6.jpeg,省市级,Aug-18,2019/9/18 12:49
1445,437,校级荣誉,多次获一等优秀学生奖学金及各类单项奖、“优秀团员标兵”、“优秀共青团员”、“工作标兵”等荣誉称号20余项，校学工处。,,校级,Aug-19,2019/9/18 12:49
1446,437,优秀营员,中国石油大学（北京）经管学院会计学优秀营员。,,其他,Jul-19,2019/9/18 12:51
1447,443,竞赛,2018年全国大学生英语竞赛,public/img/stu/443/honour/443_bf973c02.jpeg,国家级,May-18,2019/9/18 1:11
1454,126,全国大学生英语竞赛,全国大学生英语竞赛C类（二等奖两次）,public/img/stu/126/honour/126_2a313dac.jpeg,国家级,May-18,2019/9/18 1:37
1455,126,全国英语演讲比赛,第二十三届中国日报社“21世纪·可口可乐杯”全国英语演讲比赛（2017、2018年安徽省三等奖两次，校赛二连冠）,public/img/stu/126/honour/126_79a1714d.jpeg,省市级,Nov-17,2019/9/18 1:38
1456,126,大学生创新创意挑战赛,第五届中国“互联网+”大学生创新创意挑战赛 安徽省银奖,public/img/stu/126/honour/126_6c1436c0.jpeg,省市级,Aug-19,2019/9/18 1:39
1457,126,“创新、创意及创业”,第九届全国大学生电子商务“创新、创意及创业”挑战赛 安徽省一等奖,public/img/stu/126/honour/126_981be9dc.jpeg,省市级,Jul-19,2019/9/18 1:42
1458,126,市场调查分析大赛,第九届全国大学生市场调查分析大赛安徽省优秀奖,public/img/stu/126/honour/126_ea477849.jpeg,省市级,Jun-19,2019/9/18 1:43
1459,126,全国英语演讲大赛,“外研社杯”全国英语演讲大赛 一等奖,public/img/stu/126/honour/126_268986c4.jpeg,校级,Oct-18,2019/9/18 1:43
1460,32,校三好学生,,public/img/stu/32/honour/32_224d43d0.jpeg,校级,Oct-18,2019/9/18 1:44
1461,126,专题制作大赛,“超星·云舟”杯专题大赛 二等奖,public/img/stu/126/honour/126_eabd9a49.jpeg,校级,Dec-16,2019/9/18 1:44
1462,445,国家励志奖学金,,public/img/stu/445/honour/445_74022ab6.jpeg,国家级,Sep-17,2019/9/18 1:44
1463,126,模型制作大赛,第十一届“爱农杯”模型制作大赛 二等奖,public/img/stu/126/honour/126_fd8256cf.jpeg,校级,Jun-17,2019/9/18 1:45
1464,32,校级优秀班干部,,public/img/stu/32/honour/32_448f6a7c.jpeg,校级,Oct-18,2019/9/18 1:45
1465,126,配音大赛,第十一届“爱农杯”英、日、法配音大赛 一等奖,public/img/stu/126/honour/126_fb60eda2.jpeg,校级,Nov-17,2019/9/18 1:46
1466,416,浩方杯,全国高校商业精英挑战赛第六届创新创业竞赛全国总决赛一等奖,public/img/stu/416/honour/416_90ac11ca.jpeg,省市级,May-18,2019/9/18 1:46
1467,126,篮球联赛,安徽农业大学篮球联赛（第四名）,public/img/stu/126/honour/126_90b91576.jpeg,校级,Apr-17,2019/9/18 1:46
1468,416,第三届OCALE,第三届OCALE全国跨境电商创新创业能力大赛个人一等奖,public/img/stu/416/honour/416_9afa1c5b.jpeg,省市级,Nov-18,2019/9/18 1:47
1469,126,英语达人秀,“新东方”杯英语达人秀 一等奖,public/img/stu/126/honour/126_e3769aac.jpeg,校级,Dec-16,2019/9/18 1:47
1470,445,三好学生,,public/img/stu/445/honour/445_1c7a29ac.jpeg,校级,Dec-17,2019/9/18 1:48
1471,445,知行社科实践报告“二,“知行社科”实践项目的调研报告,public/img/stu/445/honour/445_b6a0fec9.jpeg,校级,Oct-18,2019/9/18 1:53
1472,445,优秀干事,校学工部勤工助学中心,public/img/stu/445/honour/445_f484193c.jpeg,校级,Aug-17,2019/9/18 1:55
1473,428,新生专业特等奖学金,在2016-2017一学年里，我取得较优异的成绩，荣获2016-2017秋新生专业特等奖学金,public/img/stu/428/honour/428_1d2072ae.jpeg,校级,Sep-17,2019/9/18 1:57
1474,445,优秀线长,?2017.1-2017.8    共青团委担任福建团委实习“线长”，在共青团武平县委实习一个月。负责办公室各项日常务；下乡调研，服务创业青年，解决创业困难；负责协助举办县里各项大型活动，招聘志愿者。,public/img/stu/445/honour/445_5a7cd3ce.jpeg,校级,Aug-17,2019/9/18 1:57
1475,445,征文组三等奖,校级“助学·筑梦·铸人”主题活动,public/img/stu/445/honour/445_171142be.jpeg,校级,Jul-18,2019/9/18 2:03
1476,226,艾景奖优秀论文,《乡村振兴背景下的海南岛传统村落空间分布及其驱动力研究》,public/img/stu/226/honour/226_72878253.jpeg,国家级,Dec-18,2019/9/18 2:10
1477,226,特等综合奖学金,,public/img/stu/226/honour/226_d1523a16.jpeg,校级,Oct-17,2019/9/18 2:12
1478,226,三好学生,,public/img/stu/226/honour/226_1c4f8ac1.jpeg,校级,Oct-17,2019/9/18 2:13
1479,445,课外体育活动优秀学生,在校期间坚持运动、锻炼，每天打卡,public/img/stu/445/honour/445_7dfccbde.jpeg,校级,Sep-17,2019/9/18 2:20
1480,445,国家教师资格证,,public/img/stu/445/honour/445_e137f157.jpeg,国家级,Jan-19,2019/9/18 2:21
1481,333,气象科普创意大赛,第二届全国大学生气象科普创意大赛 优秀奖作品《雷暴进行曲》,public/img/stu/333/honour/333_c77e5467.jpeg,国家级,Aug-18,2019/9/18 2:22
1482,445,国家计算机二级,成绩良好,public/img/stu/445/honour/445_84868534.jpeg,国家级,Mar-18,2019/9/18 2:22
1483,333,北京世界园艺博览会,2019年中国北京世界园艺博览会中国省（区、市）室内展品竞赛 银奖2019年北京世界园艺博览会安徽省展区室内展品（安徽-干花 代码：E） 作品“松鹤呈祥”（代码：皖E-3）的制作，室内展品第一次评审银奖,public/img/stu/333/honour/333_e466743e.jpeg,国家级,May-19,2019/9/18 2:30
1484,370,优秀共青团员,2017年5月获得“优秀共青团员”称号,public/img/stu/370/honour/370_ae1334bf.png,校级,May-17,2019/9/18 2:31
1488,333,植物鉴赏大赛,安徽农业大学第十一届“爱农杯”大学生实用技能竞赛——植物鉴赏大赛 一等奖,public/img/stu/333/honour/333_515cc64a.jpeg,校级,Jun-17,2019/9/18 2:37
1489,333,农作物杂草鉴别大赛,安徽农业大学第十一届“爱农杯”大学生实用技能竞赛——农作物杂草鉴别大赛 优秀奖,public/img/stu/333/honour/333_601f6e14.jpeg,校级,Jun-17,2019/9/18 2:38
1490,370,学习优秀,2017年11月和2018年12月获得“学习优秀”荣誉,public/img/stu/370/honour/370_9818a4bb.png,院级,2017-11 2018-12,2019/9/18 2:39
1491,333,学生社团优秀会员,2016-2017年安徽农业大学学生社团优秀会员,public/img/stu/333/honour/333_97c8af5f.jpeg,校级,Jun-17,2019/9/18 2:40
1492,370,外语优秀,2017年11月获得“外语优秀”荣誉,public/img/stu/370/honour/370_ec5a2ab4.png,院级,Nov-17,2019/9/18 2:41
1493,333,专业三等奖学金,2016-2017学年专业三等奖学金,public/img/stu/333/honour/333_a72843d9.jpeg,校级,Nov-17,2019/9/18 2:43
1494,459,创青春省赛银奖,,public/img/stu/459/honour/459_c23b0db5.jpeg,省市级,Jun-18,2019/9/18 2:43
1495,333,校“三好学生”,2016-2017学年校“三好学生”,public/img/stu/333/honour/333_3cd74251.jpeg,校级,Nov-17,2019/9/18 2:43
1496,55,传统插花大赛优胜奖,重庆市北碚区 “静观杯”中国传统插花大赛优胜奖,public/img/stu/55/honour/55_8614f5f1.jpeg,省市级,Jan-19,2019/9/18 2:44
1497,333,优秀共青团员,2017年安徽农业大学“优秀共青团员”,public/img/stu/333/honour/333_80ef1a79.jpeg,校级,Mar-18,2019/9/18 2:45
1498,333,学生社团优秀干部,2017-2018年安徽农业大学学生社团优秀干部,public/img/stu/333/honour/333_b535b670.jpeg,校级,May-18,2019/9/18 2:48
1499,333,植物鉴定大赛,安徽农业大学第十一届“爱农杯”大学生实用技能竞赛——植物鉴定大赛 优秀奖,public/img/stu/333/honour/333_4c171774.jpeg,校级,Jun-18,2019/9/18 2:49
1502,333,果蔬嫁接大赛,安徽农业大学第十一届“爱农杯”大学生实用技能竞赛——果蔬嫁接大赛 二等奖,public/img/stu/333/honour/333_26e2c2b8.jpeg,校级,Jun-18,2019/9/18 2:52
1503,333,大学生创客大赛,安徽农业大学第八届“兴农杯”大学生创客大赛 三等奖,public/img/stu/333/honour/333_2527ad54.jpeg,校级,Jun-18,2019/9/18 2:54
1504,333,科研活动类先进个人,2017-2018学年安徽农业大学素质拓展学分科研活动类先进个人,public/img/stu/333/honour/333_50e3ab07.jpeg,校级,Jun-18,2019/9/18 2:55
1505,453,大学生服务外包创新,,public/img/stu/453/honour/453_e194a722.jpeg,省市级,Jun-19,2019/9/18 2:55
1506,333,生态文明知识竞赛,安徽农业大学第十二届“爱农杯”大学生实用技能竞赛——生态文明知识竞赛 三等奖,public/img/stu/333/honour/333_f8785415.jpeg,校级,Aug-18,2019/9/18 2:56
1507,453,四川省证券投资大赛,,public/img/stu/453/honour/453_d7dcdca1.jpeg,院级,Jun-17,2019/9/18 2:56
1509,461,校优秀学生一等奖学金,,,校级,Sep-17,2019/9/18 2:58
1510,333,专业二等奖学金,2017-2018学年专业二等奖学金,public/img/stu/333/honour/333_d67367f5.jpeg,校级,Nov-18,2019/9/18 2:58
1511,461,校优秀学生二等奖学金,,,校级,Sep-18,2019/9/18 2:58
1512,461,校优秀共青团员,,,校级,Sep-17,2019/9/18 2:58
1513,55,优秀营员,北京大学城市规划与设计学院“优秀营员”,public/img/stu/55/honour/55_c269e3a8.jpeg,校级,Jul-19,2019/9/18 3:03
1514,55,优秀共青团员,,public/img/stu/55/honour/55_03950f2d.jpeg,校级,May-19,2019/9/18 3:05
1515,55,杰出贡献奖,西南大学第一届花园建造节“杰出贡献奖”,public/img/stu/55/honour/55_968687c2.jpeg,院级,Jun-19,2019/9/18 3:06
1516,333,英、日、法配音大赛,安徽农业大学第十二届“爱农杯”大学生实用技能竞赛——英、日、法配音大赛（非专业组） 二等奖,public/img/stu/333/honour/333_b9107167.jpeg,校级,Dec-18,2019/9/18 3:07
1517,333,校三好学生,2017-2018学年校“三好学生”,public/img/stu/333/honour/333_f22fea25.jpeg,校级,Nov-18,2019/9/18 3:08
1518,333,校园植物达人,安徽农业大学植物爱好者协会校园植物达人活动 二等奖,public/img/stu/333/honour/333_bafbb5a3.jpeg,院级,Dec-16,2019/9/18 3:10
1519,333,气象开放日知识竞赛,安徽农业大学资源与环境学院 “气象开放日”主题知识竞赛 三等奖,public/img/stu/333/honour/333_fe34133d.jpeg,院级,Mar-17,2019/9/18 3:12
1520,333,心理知识竞赛,安徽农业大学园艺学院第七届心理知识竞赛 三等奖,public/img/stu/333/honour/333_7e6d96d3.jpeg,院级,Apr-17,2019/9/18 3:12
1521,333,环保知识竞赛,安徽农业大学资源与环境学院“环保知识竞赛” 二等奖,public/img/stu/333/honour/333_4f81f25d.jpeg,院级,Apr-17,2019/9/18 3:14
1522,333,气象开放日活动,安徽农业大学资源与环境学院“气象开放日”主题系列活动 二等奖,public/img/stu/333/honour/333_b9e4dbe7.jpeg,院级,Apr-18,2019/9/18 3:15
1523,333,大学生创业计划大赛,安徽农业大学园艺学院大学生创业计划大赛 三等奖,public/img/stu/333/honour/333_43650ae3.jpeg,院级,Apr-18,2019/9/18 3:16
1524,333,“气象日”活动,安徽农业大学资源与环境学院“气象日”活动 一等奖,public/img/stu/333/honour/333_a39c77ab.jpeg,院级,Mar-19,2019/9/18 3:18
1525,458,校长奖学金,天津外国语大学校长奖学金三等奖,public/img/stu/458/honour/458_9b98be3f.jpeg,校级,Jan-17,2019/9/18 3:18
1526,333,学术科技作品竞赛,安徽农业大学园艺学院第十四届“兴农杯”大学生课外学术科技作品竞赛 三等奖,public/img/stu/333/honour/333_d3f14b51.jpeg,院级,May-19,2019/9/18 3:19
1527,458,优秀学生干部,荣获天津外国语大学优秀学生干部,public/img/stu/458/honour/458_55595d71.jpeg,校级,Dec-17,2019/9/18 3:21
1528,462,2017年国家奖学金,由于综合成绩优异荣获2016-2017学年度国家奖学金,public/img/stu/462/honour/462_3d7a4487.png,国家级,Dec-17,2019/9/18 3:22
1529,462,校“三好学生“称号,成绩优异，表现良好获2016-2017学年南京林业大学“三好学生”称号；,public/img/stu/462/honour/462_779272d8.jpeg,校级,Dec-17,2019/9/18 3:24
1530,462,校“优秀学生”奖学金,2017-2018学年南京林业大学“优秀学生”学校奖学金,public/img/stu/462/honour/462_33c10fe1.jpeg,校级,Dec-18,2019/9/18 3:26
1531,333,“安农植物志”活动,安徽农业大学生命科学学院“安农植物志”活动 三等奖,public/img/stu/333/honour/333_f361e95e.jpeg,院级,Jun-18,2019/9/18 3:26
1532,462,“优秀学生”称号,2017-2018学年南京林业大学“优秀学生”称号,public/img/stu/462/honour/462_5ebcf5bb.jpeg,校级,Dec-18,2019/9/18 3:27
1533,462,“优秀学生干部”,由于班级团干工作优异，学习成绩优异，于五四表彰中获2018-2019学年南京林业大学风景园林学院“优秀学生干部”,public/img/stu/462/honour/462_3345c453.jpeg,院级,May-19,2019/9/18 3:29
1534,462,英语竞赛二等奖,2017年全国英语大学生竞赛（NECCS）C类二等奖,public/img/stu/462/honour/462_f0d11f03.jpeg,国家级,May-17,2019/9/18 3:31
1535,462,园冶杯课程设计荣誉奖,第10届园冶杯大学生国际竞赛风景园林课程设计类荣誉奖；主办方尚未提供纸质或电子证书，公示网页截图为证。,public/img/stu/462/honour/462_c9e8dbbe.png,其他,Aug-19,2019/9/18 3:37
1537,468,优秀营员,中国财政科学研究院优秀营员,,其他,Aug-19,2019/9/18 3:39
1538,462,“互联网+”校赛入围,第四届“互联网+”大学生创新创业大赛校赛入围奖,public/img/stu/462/honour/462_fe6272d8.jpeg,校级,Jun-18,2019/9/18 3:40
1539,115,优秀共青团员,,,院级,May-19,2019/9/18 3:41
1541,462,”溪田杯“优秀奖,2018年南京林业大学风景园林学院“稻草景观”设计与营建竞赛优秀奖，作品高山流泻黄金雨,public/img/stu/462/honour/462_a95ca883.jpeg,院级,Nov-18,2019/9/18 3:41
1543,435,大广赛学院奖金奖,中国大学生广告艺术节学院奖,public/img/stu/435/honour/435_1223f4e6.jpeg,省市级,Jan-19,2019/9/18 3:43
1544,468,北京市数学竞赛三等奖,,public/img/stu/468/honour/468_18ae0ef3.jpeg,省市级,Oct-18,2019/9/18 3:43
1545,435,大广赛学院奖优秀奖,中国大学生广告艺术节学院奖,public/img/stu/435/honour/435_b1b53cc7.jpeg,省市级,Jan-19,2019/9/18 3:44
1546,468,全国大学生英语竞赛,全国大学生英语竞赛三等奖,public/img/stu/468/honour/468_9cfa9cc0.jpeg,省市级,May-18,2019/9/18 3:44
1547,468,国家励志奖学金,,public/img/stu/468/honour/468_57fc9242.jpeg,国家级,Nov-18,2019/9/18 3:45
1548,463,国家励志奖学金,,public/img/stu/463/honour/463_dfb4df59.jpeg,国家级,Dec-17,2019/9/18 3:45
1549,446,海南大学一等农科奖学,,public/img/stu/446/honour/446_fee39eba.jpeg,校级,Dec-18,2019/9/18 3:46
1550,463,小挑全国银奖,项目名称：《湖南新佑汖环境工程有限责任公司》项目成果：2018年“创青春”全国大学生创业大赛银奖（第三作者）,public/img/stu/463/honour/463_f8c21abc.jpeg,国家级,Dec-18,2019/9/18 3:47
1551,443,奖学金,2016-2017学年度第一学期哈尔滨商业大学本科生一等奖学金,public/img/stu/443/honour/443_fca2ec54.jpeg,校级,May-17,2019/9/18 3:47
1552,463,大挑省级三等奖,项目名称：《基于生态民生视角的尾矿库周边居民现实困境与对策研究——以湖南省为例》项目成果：“挑战杯”全国大学生课外学术科技作品竞赛湖南省三等奖（第二作者）,public/img/stu/463/honour/463_4d248a93.jpeg,省市级,Aug-19,2019/9/18 3:48
